@relation 'Maven: -C 37'

@attribute X0 {0,1}
@attribute X1 {0,1}
@attribute X2 {0,1}
@attribute X3 {0,1}
@attribute X4 {0,1}
@attribute X5 {0,1}
@attribute X6 {0,1}
@attribute X7 {0,1}
@attribute X8 {0,1}
@attribute X9 {0,1}
@attribute X10 {0,1}
@attribute X11 {0,1}
@attribute X12 {0,1}
@attribute X13 {0,1}
@attribute X14 {0,1}
@attribute X15 {0,1}
@attribute X16 {0,1}
@attribute X17 {0,1}
@attribute X18 {0,1}
@attribute X19 {0,1}
@attribute X20 {0,1}
@attribute X21 {0,1}
@attribute X22 {0,1}
@attribute X23 {0,1}
@attribute X24 {0,1}
@attribute X25 {0,1}
@attribute X26 {0,1}
@attribute X27 {0,1}
@attribute X28 {0,1}
@attribute X29 {0,1}
@attribute X30 {0,1}
@attribute X31 {0,1}
@attribute X32 {0,1}
@attribute X33 {0,1}
@attribute X34 {0,1}
@attribute X35 {0,1}
@attribute X36 {0,1}
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute X50 numeric
@attribute X51 numeric
@attribute X52 numeric
@attribute X53 numeric
@attribute X54 numeric
@attribute X55 numeric
@attribute X56 numeric
@attribute X57 numeric
@attribute X58 numeric
@attribute X59 numeric
@attribute X60 numeric
@attribute X61 numeric
@attribute X62 numeric
@attribute X63 numeric
@attribute X64 numeric
@attribute X65 numeric
@attribute X66 numeric
@attribute X67 numeric
@attribute X68 numeric
@attribute X69 numeric
@attribute X70 numeric
@attribute X71 numeric
@attribute X72 numeric
@attribute X73 numeric
@attribute X74 numeric
@attribute X75 numeric
@attribute X76 numeric
@attribute X77 numeric
@attribute X78 numeric
@attribute X79 numeric
@attribute X80 numeric
@attribute X81 numeric
@attribute X82 numeric
@attribute X83 numeric
@attribute X84 numeric
@attribute X85 numeric
@attribute X86 numeric
@attribute X87 numeric
@attribute X88 numeric
@attribute X89 numeric
@attribute X90 numeric
@attribute X91 numeric
@attribute X92 numeric
@attribute X93 numeric
@attribute X94 numeric
@attribute X95 numeric
@attribute X96 numeric
@attribute X97 numeric
@attribute X98 numeric
@attribute X99 numeric
@attribute X100 numeric
@attribute X101 numeric
@attribute X102 numeric
@attribute X103 numeric
@attribute X104 numeric
@attribute X105 numeric
@attribute X106 numeric
@attribute X107 numeric
@attribute X108 numeric
@attribute X109 numeric
@attribute X110 numeric
@attribute X111 numeric
@attribute X112 numeric
@attribute X113 numeric
@attribute X114 numeric
@attribute X115 numeric
@attribute X116 numeric
@attribute X117 numeric
@attribute X118 numeric
@attribute X119 numeric
@attribute X120 numeric
@attribute X121 numeric
@attribute X122 numeric
@attribute X123 numeric
@attribute X124 numeric
@attribute X125 numeric
@attribute X126 numeric
@attribute X127 numeric
@attribute X128 numeric
@attribute X129 numeric
@attribute X130 numeric
@attribute X131 numeric
@attribute X132 numeric
@attribute X133 numeric
@attribute X134 numeric
@attribute X135 numeric
@attribute X136 numeric

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.676557719707489,-1.103001356124878,0.29200175404548645,-0.03585527464747429,0.5159217715263367,0.07838794589042664,0.1358547806739807,-0.28302106261253357,0.16409921646118164,0.653394341468811,-0.29497355222702026,-0.5238038301467896,0.6079707741737366,0.12862630188465118,-0.5688046216964722,1.2940820455551147,1.2825806140899658,-0.3979259133338928,0.6488608717918396,-1.078163743019104,-0.6199754476547241,-0.02140631340444088,0.037267375737428665,-0.6756932139396667,-0.9039930105209351,-0.5376505255699158,0.1341792196035385,-0.28309547901153564,-0.4863041937351227,0.16629761457443237,0.3952106833457947,0.15186381340026855,0.031683940440416336,0.08342136442661285,0.07369373738765717,0.25077053904533386,0.3082753121852875,0.18257610499858856,-0.18562757968902588,0.20027406513690948,-0.6406528353691101,-1.2931933403015137,-0.031564291566610336,-0.02256820909678936,0.015545425936579704,-0.4452153146266937,0.8855618238449097,0.029603779315948486,0.1290324628353119,-0.35780197381973267,0.2886873781681061,-0.008662965148687363,1.0083036422729492,-0.05448368936777115,0.10644383728504181,0.09028349816799164,0.20579250156879425,0.44527554512023926,-0.057790517807006836,-0.24535110592842102,0.48986250162124634,0.928114116191864,0.6429223418235779,-0.4833194315433502,-0.6518234014511108,-0.07076151669025421,-1.0637881755828857,-0.7687416076660156,0.8522657155990601,0.5503391623497009,-0.22400668263435364,-0.800948441028595,-0.26725059747695923,-0.21660581231117249,0.043245840817689896,0.7126256227493286,0.5266942977905273,-0.535705029964447,0.5661375522613525,0.7340959310531616,-0.12249140441417694,0.959847629070282,0.7526702880859375,0.07797698676586151,-0.2455771416425705,1.2214895486831665,-0.8311427235603333,0.18133731186389923,0.8693302869796753,-0.30440282821655273,-0.3622075915336609,0.946912944316864,0.2762344181537628,-0.3361814618110657,-0.03211171180009842,0.267894446849823,-0.5384017825126648,0.1195894107222557,-0.25542929768562317,0.4554291367530823
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001276366296224296,-0.4676196873188019,0.16964517533779144,-0.14426185190677643,0.1778395175933838,0.5357834100723267,0.19436977803707123,-0.6901498436927795,-0.40447381138801575,0.16800424456596375,-0.3203482925891876,-0.12710174918174744,0.2112523317337036,0.45631924271583557,-0.4319343566894531,0.7884689569473267,-0.1816871017217636,-0.013515685684978962,0.47687599062919617,-0.007581549230962992,-0.3556555211544037,-0.5922924280166626,0.9068029522895813,-0.3844612240791321,-0.6959487199783325,0.16124318540096283,-0.014644342474639416,0.2612653970718384,-0.35573112964630127,0.013552835211157799,0.5031036734580994,0.4234478175640106,0.03521677106618881,-0.3849911689758301,-0.2687663435935974,0.24490483105182648,0.6504040360450745,-0.16394375264644623,-0.8134059906005859,-0.07622072845697403,-0.4661831259727478,-0.6334627270698547,-0.10308600962162018,-0.44260942935943604,-0.0014125866582617164,-0.5558527708053589,0.5130488872528076,-0.25356340408325195,-0.16306066513061523,-0.07906945794820786,0.3263023793697357,0.4393109977245331,0.8373948931694031,0.05787734314799309,0.40349358320236206,0.04174750670790672,0.6204134821891785,0.2075721025466919,-0.09026259183883667,0.12299492955207825,0.7077479362487793,0.4286786913871765,0.7389019131660461,0.16672232747077942,-0.15844221413135529,-0.1919245719909668,-0.7455377578735352,-0.9163818955421448,0.42156216502189636,-0.26957863569259644,-0.09224644303321838,-0.6461284756660461,-0.5642576813697815,-0.1994965672492981,0.006761013530194759,0.5070996284484863,-0.05308849737048149,-0.5318389534950256,0.16949985921382904,0.7751414179801941,0.2490880936384201,0.06719528883695602,0.5820285677909851,0.18672217428684235,-0.5824704766273499,0.6065961718559265,-0.2593269348144531,0.7056057453155518,0.7317067980766296,-0.0037179600913077593,0.029613399878144264,0.34806954860687256,-0.057152725756168365,0.4011148512363434,-0.4962369501590729,0.02631532959640026,-0.6420018076896667,0.2370382845401764,0.14996148645877838,0.5883089900016785
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32423874735832214,-0.7788323760032654,0.5951951146125793,-0.25552093982696533,0.382473886013031,1.1323015689849854,0.08114198595285416,-0.808101236820221,0.2368195503950119,0.4558551013469696,-0.5867407917976379,-0.33631765842437744,0.1370031237602234,0.8949493765830994,-0.9921454191207886,1.2579383850097656,-0.08609384298324585,0.2050168663263321,0.6016525030136108,0.12409794330596924,-1.347644329071045,-0.4632256031036377,1.2733856439590454,-0.2537842094898224,-0.2748236060142517,0.29437005519866943,-0.17180617153644562,0.631071150302887,-0.8298352360725403,-1.224534273147583,0.23347516357898712,0.9049190282821655,-0.3191486895084381,-0.8658393621444702,-0.6021604537963867,0.6039084196090698,1.041793704032898,-0.8720915913581848,-1.6843774318695068,-0.03390250727534294,-0.599531352519989,-1.5733369588851929,-0.1636856496334076,-1.0544908046722412,0.2072913497686386,-1.0872418880462646,0.4972884953022003,-1.069040060043335,0.2906700372695923,-0.8972587585449219,1.062278151512146,0.6558055281639099,0.9617849588394165,0.2787415683269501,0.15176761150360107,-0.35009169578552246,1.2006407976150513,-0.0533735565841198,-0.2060958445072174,0.22305212914943695,1.0179202556610107,0.5599720478057861,0.601024329662323,0.512528121471405,0.23817908763885498,-0.24603980779647827,-0.9450197815895081,-1.5541322231292725,-0.015334815718233585,0.1555095911026001,-0.19018815457820892,-1.4581910371780396,-0.4754260182380676,-0.5100127458572388,-1.0710968971252441,1.4163024425506592,-0.41052889823913574,-0.6310790181159973,0.7242570519447327,0.6422860026359558,-0.003257612232118845,0.43466830253601074,1.0741466283798218,0.21988488733768463,-0.5975564122200012,0.3895072638988495,-0.30156397819519043,0.5004351735115051,-0.03008636273443699,-0.6777239441871643,-0.23461852967739105,0.41142648458480835,-0.4854533076286316,0.15265195071697235,0.14399376511573792,-0.15011480450630188,-0.5305837392807007,-0.10760684311389923,-0.30670174956321716,1.133080005645752
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.12868310511112213,0.04901749640703201,-0.09682729095220566,-0.40075480937957764,0.3367837071418762,0.053478389978408813,0.28421372175216675,-0.5221749544143677,-0.12478958070278168,0.49356114864349365,0.46132397651672363,0.09049146622419357,0.4167700707912445,0.34667643904685974,-0.6322059035301208,0.7397920489311218,0.7536376714706421,-0.512229323387146,0.43303900957107544,-0.18972405791282654,-1.2082607746124268,-0.5439825654029846,0.4846157729625702,0.0925932228565216,-0.8826335668563843,0.5391605496406555,0.6005827188491821,-0.22147472202777863,0.5327356457710266,0.253126859664917,0.16383545100688934,0.2339201122522354,-0.3522770404815674,0.01917407661676407,-0.37262237071990967,0.3450697064399719,0.48818737268447876,-0.15334495902061462,0.34386470913887024,0.4597305357456207,0.11609812825918198,-0.727674663066864,-0.022917963564395905,0.009991496801376343,-0.1356685906648636,-0.42523565888404846,0.27790045738220215,0.02670571394264698,-0.2312489151954651,0.3767526149749756,-0.4961717128753662,-0.240069180727005,0.615349292755127,0.22043676674365997,-0.19443391263484955,0.6311052441596985,0.4377501308917999,0.2630026340484619,-0.3410297632217407,-0.8310933709144592,0.6078616380691528,0.5739399194717407,0.9603688716888428,0.09323444217443466,-0.7751137614250183,0.6067742705345154,-0.2584545910358429,-0.7204880714416504,0.7033554911613464,-0.35683363676071167,-0.22989659011363983,-0.32517749071121216,-0.038630008697509766,0.21869105100631714,-0.2867511808872223,0.7789309620857239,0.5390692353248596,-0.14443235099315643,0.619875967502594,0.40514934062957764,-0.5927338600158691,0.6934409141540527,0.8889697790145874,-0.34187808632850647,-0.4740515947341919,0.4000617563724518,-0.2096499651670456,0.26541730761528015,0.5672609210014343,-0.01882130838930607,0.06537522375583649,0.2111598551273346,-0.01619129255414009,-0.3717585802078247,-0.08331742137670517,0.36728817224502563,-0.3955010175704956,0.6858527660369873,0.2770559787750244,0.7026165127754211
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008270862512290478,-0.7548450231552124,0.010216659866273403,0.09180580079555511,-0.048822417855262756,0.5875071287155151,0.5596910119056702,-0.681135356426239,-0.6079637408256531,0.07999657839536667,-0.8360638618469238,0.29122358560562134,0.18878546357154846,0.42617571353912354,-0.8598847389221191,0.6627278923988342,-0.7314488887786865,-0.40597355365753174,0.2767808735370636,0.20981794595718384,-0.40838703513145447,-0.6936356425285339,0.9729655385017395,-0.5542532801628113,-0.7497686147689819,0.5099416971206665,0.2772935628890991,-0.11670512706041336,-0.538131594657898,0.39298215508461,0.596208393573761,0.4221997857093811,0.24580805003643036,-0.5756162405014038,-0.023298639804124832,1.0002497434616089,0.6872102618217468,0.15527786314487457,-0.9591155052185059,-0.3357992470264435,-0.012085936963558197,-0.3148724138736725,0.08886774629354477,-0.12562792003154755,-0.003081805072724819,-0.1955527663230896,0.895256519317627,-0.6647527813911438,-0.5320589542388916,-0.1502726972103119,0.4217792749404907,0.5011945962905884,1.183801531791687,0.1407775729894638,0.280409574508667,-0.2757273018360138,0.6812544465065002,0.13656476140022278,-0.12297702580690384,0.038268864154815674,1.0507575273513794,0.5510153770446777,0.8630045652389526,0.1982945203781128,-0.38040298223495483,0.13554202020168304,-1.2526780366897583,-0.8104716539382935,1.2651294469833374,0.1081133559346199,0.26112547516822815,-0.6429433226585388,-0.9185851216316223,-0.12157350033521652,0.16675694286823273,0.21274466812610626,-0.004252497106790543,-0.6935621500015259,0.5790634751319885,1.4548609256744385,0.3100878596305847,-0.08749636262655258,0.5357444286346436,0.1878727227449417,-0.7374573349952698,0.48311707377433777,-0.6844165921211243,1.2775802612304688,1.0405915975570679,-0.21410956978797913,-0.013058124110102654,-0.12618118524551392,-0.1188066154718399,0.6734817624092102,-0.855023205280304,0.14845028519630432,-1.3214244842529297,0.6927723288536072,0.3964155614376068,0.8669471740722656
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.037234749644994736,-0.14341501891613007,0.29262080788612366,-0.3854295313358307,0.23805327713489532,0.21869394183158875,0.35622185468673706,-0.537348210811615,-0.43009862303733826,-0.06265463680028915,0.17323674261569977,0.22575432062149048,0.2328101545572281,0.4800170958042145,-0.3539328873157501,0.47528189420700073,0.2866766154766083,-0.2931244671344757,0.14719897508621216,0.08957671374082565,-0.634164571762085,-0.4546513259410858,0.7343817949295044,-0.1994829922914505,-0.59995436668396,0.455350399017334,0.021727584302425385,-0.14281490445137024,0.17981478571891785,0.22391878068447113,-0.059868134558200836,0.07098786532878876,0.09911757707595825,0.08826826512813568,-0.39486947655677795,0.24499358236789703,0.24009498953819275,-0.13575884699821472,-0.1935674101114273,0.2907513976097107,0.08706481754779816,-0.641873836517334,-0.13033463060855865,-0.2272656261920929,0.13292765617370605,-0.5472823977470398,0.18419377505779266,0.03587697818875313,-0.11672229319810867,0.09450245648622513,-0.007144203409552574,-0.15747861564159393,0.24628810584545135,0.14289343357086182,-0.07350385934114456,0.05656856670975685,0.3528869152069092,0.06438133865594864,0.10937920212745667,-0.24498119950294495,0.4248729348182678,0.279255747795105,0.6200748682022095,-0.04756847396492958,-0.49499526619911194,0.6119745969772339,-0.5965806841850281,-0.8465936779975891,0.45552992820739746,-0.3791019916534424,-0.08723457902669907,-0.18797214329242706,-0.17767444252967834,0.16490991413593292,-0.2595215439796448,0.6594586372375488,0.16471454501152039,-0.5258698463439941,0.4527445435523987,0.4315983057022095,-0.24779431521892548,0.43410229682922363,0.94451904296875,-0.03230566158890724,-0.4794163703918457,0.36150428652763367,-0.1158609613776207,0.6024244427680969,0.2961742579936981,0.2580660581588745,-0.08240416646003723,0.3878100514411926,-0.06624165922403336,0.0703645795583725,-0.18443572521209717,0.2519378960132599,-0.2695317268371582,0.8175105452537537,0.44718292355537415,0.45470327138900757
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2647484540939331,-0.4335271716117859,0.1467544436454773,-0.1968650370836258,0.19640608131885529,0.3422930836677551,0.29855772852897644,-0.8827505707740784,-0.05837232246994972,0.040184713900089264,-0.16433118283748627,-0.28436535596847534,0.09616822004318237,0.37065696716308594,-0.5089020729064941,0.9802573919296265,-0.05396232753992081,-0.037689436227083206,0.83171546459198,-0.24333243072032928,-0.5585148930549622,-0.5644405484199524,0.8868738412857056,-0.3272285759449005,-0.6954558491706848,0.2923832833766937,0.35454508662223816,-0.2020462304353714,-0.14179806411266327,-0.019076338037848473,0.2939920723438263,0.3764166533946991,0.06466388702392578,-0.5400820970535278,-0.25751280784606934,0.4660767614841461,0.6912098526954651,-0.2712467312812805,-0.7597616314888,0.11309213936328888,-0.36403921246528625,-1.309368371963501,0.06780800968408585,-0.29563599824905396,0.12866821885108948,-0.5269625186920166,0.4878840148448944,0.008133286610245705,-0.07866287976503372,-0.05262092500925064,0.4848839342594147,0.45562535524368286,0.9285460710525513,0.23741085827350616,0.3266034722328186,0.1261409968137741,0.46003034710884094,0.216950461268425,-0.028574716299772263,0.016318077221512794,0.7829095721244812,0.31851494312286377,0.7485862374305725,-0.028126267716288567,-0.5689099431037903,0.123153917491436,-0.6264548897743225,-0.9885553121566772,0.41963788866996765,-0.22029653191566467,-0.1601829081773758,-0.665519118309021,-0.402357280254364,0.0005387534038163722,-0.2634435296058655,0.7860421538352966,0.11019357293844223,-0.4031658172607422,0.0348312146961689,0.771150529384613,0.004586667288094759,0.17477364838123322,0.6629677414894104,0.066534124314785,-0.7705517411231995,0.7183613777160645,0.0027168900705873966,0.5694993734359741,0.42225468158721924,-0.18300491571426392,0.15453144907951355,0.3271602988243103,0.09466315060853958,0.42851853370666504,-0.34736520051956177,0.11596494168043137,-0.3798615038394928,0.3133820593357086,-0.02188621088862419,0.35917842388153076
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1135033443570137,-0.23697353899478912,0.4117922782897949,-0.5238335728645325,0.28607049584388733,0.33693021535873413,0.25842419266700745,-0.5832228064537048,-0.07652391493320465,0.26304447650909424,0.317549467086792,0.146378293633461,0.33979272842407227,0.3804282248020172,-0.3776427209377289,0.5419378280639648,0.41244441270828247,-0.4159966707229614,0.41998380422592163,-0.18248315155506134,-1.0840736627578735,-0.3028894066810608,0.6958392858505249,-0.18896090984344482,-0.7230442762374878,0.649016261100769,0.35397201776504517,-0.3260635435581207,0.5188927054405212,0.1944943368434906,-0.13208673894405365,0.07447914779186249,0.28641489148139954,-0.09900061041116714,-0.25653275847435,0.4274559020996094,0.35994601249694824,-0.44996312260627747,0.01834811083972454,0.47910088300704956,0.10657849907875061,-1.0339175462722778,-0.029030809178948402,-0.36023494601249695,0.04795829579234123,-0.6014984250068665,0.10575845092535019,-0.00605648010969162,0.1915568858385086,0.03737499937415123,-0.22648869454860687,-0.3236502707004547,0.4906415045261383,0.3691432774066925,0.0035150330513715744,0.2496466338634491,0.3610467314720154,0.13866640627384186,-0.23074330389499664,-0.1993027925491333,0.4573332667350769,0.15558546781539917,0.5505300164222717,-0.11685515940189362,-0.7778223156929016,0.7763708829879761,-0.5321151614189148,-0.885909914970398,0.42284443974494934,-0.12172012776136398,-0.1723911017179489,-0.37062621116638184,-0.18426963686943054,0.1542423963546753,-0.48486027121543884,0.8635647296905518,0.4295247197151184,-0.22977352142333984,0.5193860530853271,0.554060161113739,-0.31478503346443176,0.7639814615249634,1.1051609516143799,-0.3379392921924591,-0.7156214714050293,0.33606666326522827,-0.058636296540498734,0.5575872659683228,0.06503292173147202,0.06531316787004471,-0.018896201625466347,0.2621328830718994,0.18685203790664673,-0.06020122393965721,0.020716359838843346,0.6124169230461121,-0.24449320137500763,0.9037262797355652,0.43492603302001953,0.6388459801673889
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711338147521019,-0.00566805200651288,0.2260354608297348,-0.30795925855636597,0.16514454782009125,0.2685992121696472,0.398615300655365,-0.34757116436958313,-0.30905577540397644,0.12424854189157486,0.17381209135055542,0.3470701575279236,0.33480191230773926,0.4092062711715698,-0.5458618998527527,0.3732180595397949,0.21142975986003876,-0.2861318588256836,-0.020871536806225777,0.2556755840778351,-0.8979547619819641,-0.37311339378356934,0.812847912311554,0.004721560049802065,-0.39666247367858887,0.6880728602409363,0.09267730265855789,-0.09216056019067764,0.4643569886684418,0.187174454331398,-0.06541704386472702,0.09020999073982239,-0.025717521086335182,0.00556509755551815,-0.6004050374031067,0.4074111878871918,0.3216840922832489,-0.20854145288467407,0.08085897564888,0.2989560663700104,0.17470604181289673,-0.5277705192565918,-0.06887224316596985,-0.2582358121871948,0.07820502668619156,-0.5546795725822449,-0.00224906112998724,-0.12199226766824722,-0.047343961894512177,0.23156946897506714,-0.15266413986682892,-0.28204330801963806,0.41062143445014954,0.19080579280853271,-0.1443382054567337,0.1542188674211502,0.3472914695739746,0.021876683458685875,-0.21423879265785217,-0.38360488414764404,0.48009607195854187,0.1824495494365692,0.7642959356307983,0.13571473956108093,-0.4817512631416321,0.7755270600318909,-0.3616567552089691,-0.7417936325073242,0.5771766304969788,-0.3817066550254822,-0.18692362308502197,-0.2340187281370163,-0.2195313274860382,0.2486829161643982,-0.2715476155281067,0.6391061544418335,0.27969804406166077,-0.33341094851493835,0.7094675302505493,0.45748960971832275,-0.2645600438117981,0.5462704300880432,0.9121904373168945,-0.1310425102710724,-0.46220889687538147,0.10264177620410919,-0.048346199095249176,0.5946904420852661,0.36492684483528137,0.16643548011779785,-0.04095960408449173,0.21687719225883484,-0.012817835435271263,-0.05077478662133217,-0.07385789602994919,0.3276144564151764,-0.3026542067527771,0.8721803426742554,0.4630439281463623,0.5076708197593689
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09907642006874084,0.11125127971172333,0.0600423626601696,0.0906422883272171,0.5590229630470276,0.30255362391471863,0.10366889089345932,-0.3632175922393799,-0.16376452147960663,-0.1431366205215454,0.1115683764219284,0.10563624650239944,0.3434889614582062,-0.09122151136398315,-0.728725254535675,0.6244369149208069,-0.14427414536476135,-0.13194212317466736,0.22105780243873596,-0.39595481753349304,-0.44104743003845215,-0.4965157210826874,0.5782359838485718,-0.019892819225788116,-0.4332468807697296,0.2349599450826645,0.2313929796218872,0.15350787341594696,0.10866318643093109,0.13206595182418823,-0.08905620872974396,0.6851989030838013,-0.013346748426556587,0.16971825063228607,-0.4475361704826355,0.1514807790517807,0.5257343053817749,-0.1810438185930252,0.0585557259619236,0.37868133187294006,0.05967468395829201,-0.547904372215271,-0.07563816756010056,-0.15023711323738098,-0.033601898699998856,-0.41910457611083984,0.2571381628513336,-0.05803709104657173,-0.2397010773420334,0.07654814422130585,0.12804938852787018,-0.07940385490655899,0.4724124073982239,-0.07492005079984665,0.31833788752555847,0.19728504121303558,0.20598779618740082,0.3045114576816559,0.03202330321073532,-0.28893494606018066,0.5955779552459717,0.13825242221355438,0.6120263934135437,-0.11483451724052429,-0.45952242612838745,0.44772928953170776,-0.26749980449676514,-0.7890360355377197,0.3751789331436157,-0.6732581853866577,-0.2500089108943939,-0.31046876311302185,0.16736580431461334,-0.03294612839818001,-0.10077023506164551,0.40449970960617065,0.20039665699005127,0.05754425376653671,0.28189828991889954,0.29198014736175537,-0.21780343353748322,-0.03473042696714401,0.831347644329071,-0.2505495846271515,-0.5352857708930969,0.18669134378433228,0.29623061418533325,0.1806906908750534,0.4095022678375244,0.09943561255931854,0.17044763267040253,0.28682318329811096,-0.0021079331636428833,0.27682289481163025,-0.05997853726148605,0.22852736711502075,-0.2124042958021164,0.3860514760017395,0.2324422299861908,0.3273710012435913
