@relation 'Maven: -C 37'

@attribute X0 {0,1}
@attribute X1 {0,1}
@attribute X2 {0,1}
@attribute X3 {0,1}
@attribute X4 {0,1}
@attribute X5 {0,1}
@attribute X6 {0,1}
@attribute X7 {0,1}
@attribute X8 {0,1}
@attribute X9 {0,1}
@attribute X10 {0,1}
@attribute X11 {0,1}
@attribute X12 {0,1}
@attribute X13 {0,1}
@attribute X14 {0,1}
@attribute X15 {0,1}
@attribute X16 {0,1}
@attribute X17 {0,1}
@attribute X18 {0,1}
@attribute X19 {0,1}
@attribute X20 {0,1}
@attribute X21 {0,1}
@attribute X22 {0,1}
@attribute X23 {0,1}
@attribute X24 {0,1}
@attribute X25 {0,1}
@attribute X26 {0,1}
@attribute X27 {0,1}
@attribute X28 {0,1}
@attribute X29 {0,1}
@attribute X30 {0,1}
@attribute X31 {0,1}
@attribute X32 {0,1}
@attribute X33 {0,1}
@attribute X34 {0,1}
@attribute X35 {0,1}
@attribute X36 {0,1}
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute X50 numeric
@attribute X51 numeric
@attribute X52 numeric
@attribute X53 numeric
@attribute X54 numeric
@attribute X55 numeric
@attribute X56 numeric
@attribute X57 numeric
@attribute X58 numeric
@attribute X59 numeric
@attribute X60 numeric
@attribute X61 numeric
@attribute X62 numeric
@attribute X63 numeric
@attribute X64 numeric
@attribute X65 numeric
@attribute X66 numeric
@attribute X67 numeric
@attribute X68 numeric
@attribute X69 numeric
@attribute X70 numeric
@attribute X71 numeric
@attribute X72 numeric
@attribute X73 numeric
@attribute X74 numeric
@attribute X75 numeric
@attribute X76 numeric
@attribute X77 numeric
@attribute X78 numeric
@attribute X79 numeric
@attribute X80 numeric
@attribute X81 numeric
@attribute X82 numeric
@attribute X83 numeric
@attribute X84 numeric
@attribute X85 numeric
@attribute X86 numeric
@attribute X87 numeric
@attribute X88 numeric
@attribute X89 numeric
@attribute X90 numeric
@attribute X91 numeric
@attribute X92 numeric
@attribute X93 numeric
@attribute X94 numeric
@attribute X95 numeric
@attribute X96 numeric
@attribute X97 numeric
@attribute X98 numeric
@attribute X99 numeric
@attribute X100 numeric
@attribute X101 numeric
@attribute X102 numeric
@attribute X103 numeric
@attribute X104 numeric
@attribute X105 numeric
@attribute X106 numeric
@attribute X107 numeric
@attribute X108 numeric
@attribute X109 numeric
@attribute X110 numeric
@attribute X111 numeric
@attribute X112 numeric
@attribute X113 numeric
@attribute X114 numeric
@attribute X115 numeric
@attribute X116 numeric
@attribute X117 numeric
@attribute X118 numeric
@attribute X119 numeric
@attribute X120 numeric
@attribute X121 numeric
@attribute X122 numeric
@attribute X123 numeric
@attribute X124 numeric
@attribute X125 numeric
@attribute X126 numeric
@attribute X127 numeric
@attribute X128 numeric
@attribute X129 numeric
@attribute X130 numeric
@attribute X131 numeric
@attribute X132 numeric
@attribute X133 numeric
@attribute X134 numeric
@attribute X135 numeric
@attribute X136 numeric

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311139,-0.182585,0.29697,-0.287534,0.365151,-0.285493,-0.032493,-0.162335,-0.384916,-0.358859,0.410109,0.194648,-0.159667,-0.113557,-0.481458,-0.495088,0.338309,-1.076834,0.823992,0.542789,-0.353661,0.351453,-0.61661,0.189696,-0.046048,0.604115,-0.260826,-0.030172,-0.101945,-0.292998,0.040111,0.169698,-0.269075,0.263531,-0.252758,-0.422104,0.470037,0.390578,-0.461308,0.164635,-0.416403,-0.500917,0.889033,-0.172849,0.914169,-0.009334,0.502279,0.127658,-0.980873,0.076079,0.407447,-0.435627,-0.16809,0.015226,0.453676,-0.415857,0.528787,-0.443054,0.158043,0.909555,0.300293,0.656857,0.233596,0.454185,0.632158,0.399744,0.083016,-0.284046,0.220449,-1.678031,-0.516797,0.656615,1.111982,-0.596176,0.150807,-0.788594,-0.389453,0.023633,-0.120131,-0.018365,0.367745,0.716581,0.010218,0.201234,0.633058,-0.293314,-0.575872,-0.686636,-0.691971,-0.849873,-0.521947,0.26167,0.087646,-0.870323,0.360671,0.376203,0.238207,0.867889,0.006665,0.017758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213822,0.178591,0.060619,-0.51406,0.297518,-0.398076,0.32159,-0.176987,-0.768193,-0.504017,0.042735,0.530907,-0.789313,0.314439,-0.223389,-0.443889,-0.276137,-0.407122,0.184336,0.144862,-0.011634,0.313339,-0.321845,0.08583,0.684277,-0.250693,0.099012,-0.020457,0.120587,-0.155887,-0.435417,0.175566,0.064638,0.179836,0.263264,-0.15045,-0.058711,0.208893,0.016721,-0.387377,-0.119864,-0.466009,0.406876,0.084831,1.015158,0.380864,0.23638,0.545459,-1.228929,-0.586424,0.522645,-0.814975,0.032293,-0.203461,-0.011,-0.312483,0.14333,0.36124,0.308673,0.446294,-0.122989,0.645183,0.204663,0.364711,-0.145993,0.118092,-0.307274,-0.076174,-0.116822,-1.047515,-0.716012,0.585281,1.501198,-0.026398,0.144589,-0.176902,-0.424008,-0.35388,0.214264,0.227358,0.878504,0.421847,0.08415,0.027911,0.297337,0.227389,-0.269458,-0.555949,-0.280142,-0.265311,0.264639,0.478122,0.080398,-0.598504,0.519133,-0.17117,-0.332778,0.252086,-0.182161,0.235318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043147,0.046974,-0.176043,-0.169871,0.13472,-0.15055,0.217521,-0.224589,-0.221464,-0.319939,-0.035348,0.180877,-0.337685,0.018536,-0.13385,-0.379745,0.013007,-0.366783,0.357384,0.199987,-0.009821,0.044558,-0.455917,0.175814,0.227098,0.312139,0.155105,-0.170371,0.038365,-0.052557,-0.012476,0.111481,0.13093,0.181719,-0.130329,-0.064309,-0.032728,0.13313,-0.073762,-0.087604,-0.083769,-0.33808,0.2822,-0.083682,0.778651,0.150095,0.073781,0.276278,-0.566675,-0.423656,0.545635,-0.347813,0.028087,-0.016878,0.03466,-0.213663,0.430153,0.031391,0.388133,0.433386,-0.082092,0.287966,0.103939,0.441042,0.025194,0.30824,0.08221,0.149462,0.068649,-0.80107,-0.380545,0.346229,0.916811,-0.283764,0.070982,-0.303758,-0.280724,-0.196474,0.215376,0.213672,0.602365,0.247627,0.003285,0.060551,0.144083,-0.072449,-0.127151,-0.376848,-0.219207,-0.352206,0.010452,0.334699,0.075497,-0.523641,0.218825,0.038259,0.006624,0.186974,0.123747,0.05546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309813,0.437907,-0.083049,-0.372284,-0.014635,0.47584,0.000293,-0.197954,-0.351299,-0.103265,-0.337232,0.490741,-0.462358,-0.067668,0.200532,-0.266824,0.175925,-0.137747,0.320452,0.150063,0.554498,-0.272611,-0.42027,0.199571,0.215815,0.128513,0.219416,-0.311667,-0.223548,-0.132712,-0.14801,-0.014578,-0.134359,0.229218,0.091807,-0.125483,-0.054171,0.320071,-0.388527,-0.238999,-0.233762,-0.264581,-0.048631,-0.110225,0.755026,0.281009,-0.157133,0.143016,-0.611926,-0.2237,0.512977,-0.700042,0.259704,-0.275416,-0.215887,-0.429936,0.57788,0.252015,0.273756,0.319425,-0.074464,0.221065,-0.189291,0.48161,0.299192,-0.035716,0.189364,-0.068806,0.010971,-0.568462,-0.495057,0.496961,0.487328,-0.25272,0.590055,0.066985,-0.486722,-0.394457,0.060453,0.148642,0.719268,-0.009723,0.085618,0.367591,0.063176,-0.449951,0.293918,-0.282843,-0.279851,-0.4811,-0.110258,0.369211,0.23501,-0.355535,0.242388,-0.246766,0.216089,0.541926,0.026796,-0.183721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036156,0.146743,-0.319748,-0.092681,0.21523,-0.249201,0.288447,-0.358429,-0.14447,-0.485681,-0.046425,0.036741,-0.345022,-0.143432,-0.02333,-0.232548,0.141966,-0.587574,0.746756,-0.018291,0.137015,0.211493,-0.653723,0.175655,0.254923,0.620228,0.154042,-0.389732,0.13309,-0.192256,-0.007559,0.309381,0.095216,0.140677,-0.368287,0.040201,-0.130485,0.109916,-0.107667,-0.07687,0.064065,-0.628934,0.324554,-0.333911,0.775169,0.108737,0.272251,0.282044,-0.622594,-0.547858,0.615277,-0.475792,0.144419,0.000106,-0.011369,-0.188655,0.630502,-0.030972,0.163784,0.510298,0.092107,0.125854,0.035174,0.551863,0.103781,0.526845,0.037033,0.30296,0.040076,-1.010707,-0.38006,0.697988,1.120172,-0.477791,0.021293,-0.379063,-0.013751,-0.422588,-0.198368,0.537907,0.749327,0.10354,0.184814,0.2437,0.129211,0.008245,-0.304161,-0.537562,-0.18335,-0.314283,-0.083092,0.421141,0.169125,-0.477744,0.373333,0.103159,0.316009,0.092656,-0.060833,-0.032892
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026114,-0.016962,-0.212219,-0.139325,0.35253,-0.109457,0.064041,-0.190703,-0.32613,-0.442452,-0.045791,0.101256,-0.393717,-0.1629,-0.043514,-0.394408,0.099339,-0.595607,0.69341,0.314031,-0.18605,0.167051,-0.579153,0.150743,0.084486,0.400379,0.172138,-0.195473,-0.147275,0.037888,-0.221387,0.171621,-0.009433,0.079998,-0.298589,-0.129543,0.247863,0.144864,-0.14348,0.138692,-0.192865,-0.557393,0.453846,-0.12345,0.83789,0.050962,0.178294,0.316379,-0.707197,-0.23042,0.673295,-0.486112,0.184409,0.091956,0.300593,-0.404885,0.56673,-0.250781,0.422823,0.747237,0.225256,0.453963,0.068473,0.317885,0.228776,0.55492,0.114005,0.257002,0.094729,-1.027774,-0.721089,0.638314,1.022004,-0.615692,0.036267,-0.358436,-0.25546,-0.34723,0.026178,0.22716,0.79551,0.337807,0.027235,0.088188,0.344066,-0.195154,-0.466804,-0.504919,-0.283797,-0.454217,-0.477153,0.333874,0.157807,-0.797163,0.389801,0.20258,0.333721,0.531781,-0.058025,0.15323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112589,0.331126,-0.025463,0.048615,0.189815,-0.265183,0.787231,-0.161483,-0.736184,-1.154896,-0.013652,0.194136,-0.810241,-0.643429,0.696773,0.267992,-0.091273,-0.80857,1.221383,-0.33671,-0.101581,0.208244,-0.975946,0.162681,0.349181,1.782024,0.140435,-0.955331,0.628524,0.268404,0.412583,1.192684,-0.144634,-0.354695,-0.761219,-0.495339,-0.560012,0.163941,-0.762735,0.074426,-0.245856,-1.021249,0.761757,-0.207668,1.108622,0.753532,0.686893,-0.133782,-0.971978,-0.251576,0.694797,-0.954682,-0.110017,-0.214996,-0.343773,-0.479586,1.157262,-0.399268,0.105217,0.538568,0.198272,0.870137,-0.103768,0.301897,0.30465,1.083258,-0.4586,0.734696,0.487419,-1.192936,-0.616165,0.725864,1.867835,-0.946914,-0.396705,-0.206518,0.308665,-1.281613,-0.679294,0.803547,1.446928,0.226714,0.537932,0.72753,0.31886,-0.660199,-0.567265,-1.176093,0.069069,-0.858377,-0.002891,1.092509,0.143607,-0.508591,0.954439,0.082471,0.721519,0.272283,0.169436,0.953179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111421,0.191143,-0.330286,-0.062726,0.107229,-0.049652,0.266002,-0.323373,-0.014408,-0.612188,0.068592,-0.073561,-0.188833,-0.028733,-0.205776,-0.303303,0.320522,-0.462402,0.982892,-0.010848,0.113406,0.207273,-0.726077,0.264525,0.3798,0.446349,-0.034192,-0.312345,0.024146,-0.393436,0.065888,0.243085,-0.088936,0.145518,-0.195262,-0.199146,0.098466,-0.013875,-0.168118,-0.18466,-0.076044,-0.734948,0.554414,-0.225832,0.916588,0.005513,0.50813,0.224411,-0.72418,-0.422204,0.596455,-0.49428,0.243258,-0.106664,-0.125217,-0.162597,0.927204,0.01277,0.182339,0.569794,-0.031235,0.110723,-0.078688,0.685092,0.083391,0.388976,0.123451,-0.008273,0.100348,-0.995893,-0.444161,0.901434,1.096187,-0.273011,0.103687,-0.623492,0.134332,-0.380201,-0.212616,0.587252,0.716062,0.116658,0.234691,0.154968,0.318745,0.033661,-0.209312,-0.468426,-0.369737,-0.48242,-0.083276,0.33722,0.027774,-0.404196,0.315601,0.001896,0.275978,0.429571,-0.032776,-0.09584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055995,0.128083,-0.318409,-0.093658,0.16279,-0.012015,0.180845,-0.380396,-0.021881,-0.459924,-0.193442,0.13237,-0.379898,-0.271302,-0.098812,-0.314791,0.257061,-0.348695,0.942559,0.112284,0.288087,0.198037,-0.724778,0.247103,0.329413,0.431597,0.107336,-0.266201,-0.095232,-0.215203,0.005343,0.357826,0.029024,0.271985,-0.101855,-0.132113,-0.033385,0.001932,-0.344153,-0.064399,-0.037008,-0.626084,0.297003,-0.260503,1.067437,0.182805,0.226277,0.228664,-0.731495,-0.344108,0.587407,-0.641332,0.160432,-0.049922,-0.054682,-0.265962,0.837993,0.089997,0.37378,0.565834,-0.037066,0.257311,-0.178919,0.531266,0.171,0.543714,0.025357,0.145263,0.146032,-0.869374,-0.457266,0.732656,1.033489,-0.384014,0.253143,-0.472307,-0.18598,-0.418989,-0.222153,0.621621,0.87247,0.080124,0.248137,0.305378,0.242216,-0.147784,-0.291582,-0.490094,-0.291217,-0.58744,-0.16118,0.537697,0.079694,-0.505601,0.448406,-0.023949,0.335547,0.493727,0.020918,0.108175
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672874,0.2055,0.093487,-0.173262,0.250329,-0.12327,0.346572,-0.425816,-0.956772,-0.606027,-0.030537,0.50201,-0.496397,-0.436012,0.724831,-0.078583,-0.159976,-1.117304,0.999555,-0.104223,-0.027469,-0.084551,-1.365572,0.10369,0.139776,1.336949,-0.124498,-0.560713,0.245357,0.013665,-0.01401,0.375856,-0.234039,0.045647,-0.672418,-0.155302,-0.24527,0.659008,-0.56369,0.152004,-0.331187,-0.558409,0.280786,-0.280338,0.738213,0.514669,0.335535,0.203789,-1.29081,-0.368858,0.824632,-0.212122,-0.210808,-0.265287,0.077842,-0.587123,0.598533,-0.359351,0.179166,0.665869,0.532831,0.952142,0.084559,0.611498,0.594197,0.463892,-0.196342,0.140319,0.388897,-1.524951,-0.638082,0.516562,1.525012,-1.262726,0.167801,-0.006639,-0.090513,-0.698206,-0.181955,0.58091,1.074251,0.310007,0.222508,0.577104,0.317098,-0.464833,-0.1266,-1.042303,-0.314586,-0.890487,-0.298664,0.60071,0.542799,-1.00607,0.637286,0.284726,0.568398,0.531678,0.016948,0.533201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050323,-0.222842,-0.068358,-0.064545,0.486852,-0.049576,-0.051239,-0.155168,-0.129738,-0.39504,0.259614,0.052136,-0.268796,0.090855,-0.388698,-0.43004,-0.055261,-0.544919,0.527365,0.346956,-0.006654,0.308884,-0.361443,0.132518,0.310055,0.1697,-0.088754,0.020133,-0.372154,-0.139292,-0.174353,-0.056205,-0.11632,0.138765,-0.022609,-0.36812,0.412872,0.117435,-0.160922,-0.124755,-0.181108,-0.497151,0.782471,0.134104,0.619666,-0.101755,0.329512,0.353661,-0.550507,-0.118858,0.394471,-0.506998,0.172684,-0.084532,0.222041,-0.290143,0.377764,-0.289277,0.220495,0.902998,-0.039402,0.252221,0.16284,0.111234,0.360801,0.431182,0.116704,-0.037181,0.124852,-1.188266,-0.647261,0.480844,0.835705,-0.198738,0.13621,-0.502438,-0.379553,-0.106398,-0.144355,0.177233,0.547925,0.532308,0.12612,0.064431,0.450106,-0.11843,-0.486017,-0.402929,-0.580043,-0.508854,-0.349042,0.121092,0.031553,-0.601762,0.54857,0.162244,0.271123,0.503212,0.046005,0.016317
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295125,-0.064976,-0.040102,-0.178224,0.068823,-0.063671,0.015659,-0.274837,0.191465,-0.342619,0.383381,0.082405,0.069843,-0.008172,-0.335358,-0.480142,0.182143,-0.611782,0.53767,0.26253,0.070012,0.159747,-0.510916,0.137378,0.052464,0.204968,-0.482414,-0.037904,-0.067053,-0.556432,0.050214,-0.200379,-0.253654,0.141984,-0.162556,-0.224801,0.422485,0.403531,-0.224207,-0.005758,-0.089373,-0.32822,0.47575,-0.056608,0.475007,-0.137746,0.276779,0.093409,-0.5068,-0.223435,0.460061,0.022148,0.052463,-0.17183,0.042521,-0.051297,0.540123,-0.178073,0.093249,0.410268,0.04659,0.342498,-0.024088,0.533761,0.263349,-0.061586,0.337909,-0.490049,0.17881,-1.118634,-0.309554,0.264773,0.586181,-0.191862,0.271145,-0.528423,-0.119887,-0.153357,0.023441,0.166819,0.228251,0.461533,-0.113693,0.199297,0.367521,0.016134,0.045871,-0.328245,-0.529208,-0.409843,-0.300316,0.010817,0.060216,-0.634272,0.1483,0.064478,0.18054,0.323743,0.276077,-0.200349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135635,0.252952,0.138281,-0.163868,-0.124097,0.210673,0.155801,-0.373105,-0.390872,-0.542867,0.140824,0.339281,-0.210056,0.064151,-0.451497,-0.495147,0.332864,-0.384503,0.585494,0.234863,0.054611,0.014124,-0.590448,0.428973,0.388345,0.248401,0.324538,0.065459,0.057659,-0.27453,-0.051263,0.275496,-0.041447,0.208528,-0.096262,-0.234434,-0.201786,-0.203818,0.03803,-0.160655,-0.427342,-0.760739,0.528511,-0.031214,0.940763,0.19321,0.235578,0.088655,-0.930143,-0.606962,0.616111,-0.666865,0.100581,-0.351328,-0.115618,-0.451418,0.788235,0.163179,0.409086,0.773585,-0.149405,0.307505,0.096353,0.751209,0.187087,0.450044,-0.082968,0.023395,0.27287,-1.1604,-0.506736,0.769342,1.243079,-0.143621,0.149339,-0.569725,-0.219047,0.047635,0.155687,0.445786,0.456548,-0.054031,0.100761,0.115186,0.478054,-0.11793,-0.394747,-0.276668,-0.585975,-0.780588,0.203667,0.629847,0.295985,-0.31244,0.412143,0.090151,0.064118,0.843684,-0.018622,0.231377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070915,0.121079,-0.281402,-0.124354,0.099176,-0.095629,0.255661,-0.18243,0.026895,-0.415508,0.041432,-0.140956,-0.240899,-0.100303,-0.242401,-0.235112,0.315603,-0.366871,0.757497,0.090035,0.057292,0.279135,-0.539956,0.15907,0.292243,0.392516,0.073942,-0.125112,0.071895,-0.320289,0.127823,0.219141,-0.033529,0.063953,-0.264926,-0.010337,-0.024123,0.035449,-0.120862,-0.095248,-0.026812,-0.540884,0.454124,-0.115888,0.849698,0.092447,0.330053,0.114015,-0.639521,-0.356388,0.450832,-0.471401,0.197432,-0.03934,-0.078259,-0.140597,0.712288,0.082367,0.161688,0.488773,0.082513,0.144351,-0.134216,0.511926,0.017892,0.272996,0.084035,0.070037,0.034317,-0.88696,-0.401691,0.668925,0.90856,-0.246236,0.088679,-0.550772,0.051705,-0.343467,-0.129592,0.461497,0.544859,0.039849,0.138712,0.262224,0.337858,-0.021292,-0.327183,-0.364541,-0.246707,-0.39687,0.010189,0.380624,-0.022501,-0.473012,0.26611,0.121157,0.279722,0.423358,0.036318,-0.032888
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853409,0.382764,-0.763895,-0.432877,-0.189445,0.219518,0.374529,-0.957037,-1.423239,-0.584973,-0.815516,1.356871,-1.41102,-0.23249,0.703126,-1.085452,-0.27949,-0.766914,0.346303,0.135451,0.427998,-0.435612,-1.088042,0.229326,0.367028,0.258676,0.11029,-0.29626,0.379159,-0.187194,-0.009751,0.027256,0.155061,0.591577,-0.418821,0.062682,-0.565935,0.441885,-0.15592,-0.888568,-0.265695,-0.473913,-0.316457,-0.176192,1.103597,0.570235,0.169595,0.555835,-1.559391,-0.883986,1.176177,-0.320639,-0.687254,-0.041838,-0.48252,-0.75334,0.398798,0.528958,1.080108,0.036751,-0.862316,0.891189,0.304113,1.358459,0.146624,0.229885,0.17057,-0.037285,-0.453388,-1.113814,-1.095587,0.148488,1.981832,-0.101603,0.486916,-0.219118,-0.89934,-0.449943,-0.00902,0.424521,1.350414,0.403555,-0.147153,0.220595,-0.314873,-0.028459,0.223958,-0.128893,-0.115515,-0.645844,0.507573,0.533274,0.372588,-1.217506,0.520135,-0.486663,-0.438848,-0.05518,-0.017119,0.367523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064248,-0.003152,-0.086475,-0.09681,0.36064,-0.193235,0.16217,-0.246181,-0.362508,-0.612186,0.083783,0.203649,-0.395967,-0.105167,-0.065588,-0.340729,-0.041611,-0.685907,0.747272,0.187943,-0.119168,0.222881,-0.569736,0.23248,0.29941,0.432177,0.096163,-0.151818,-0.069724,-0.030671,-0.238426,0.222733,-0.1124,0.024875,-0.198031,-0.222887,0.202114,0.105217,-0.261204,0.046262,-0.193273,-0.663557,0.634079,-0.075265,0.924169,0.135423,0.330206,0.343266,-0.84702,-0.304424,0.680061,-0.614424,0.074891,0.015683,0.203452,-0.34906,0.615269,-0.135094,0.287023,0.775571,0.263875,0.542316,0.037042,0.320457,0.237396,0.592992,-0.031095,0.099171,0.169321,-1.162861,-0.739975,0.665147,1.18916,-0.506366,0.028459,-0.420862,-0.20181,-0.33417,-0.03866,0.334165,0.842786,0.3776,0.128548,0.16053,0.451147,-0.168887,-0.495264,-0.583361,-0.315558,-0.543875,-0.39628,0.364863,0.136876,-0.71694,0.473016,0.142864,0.269515,0.533913,-0.101789,0.222046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011152,-0.021001,-0.302837,-0.156566,0.103179,0.134928,-0.002075,-0.294561,-0.031903,-0.456417,-0.058551,0.413116,-0.029234,-0.123654,-0.142012,-0.385705,0.240919,-0.527792,0.854787,0.343196,-0.206103,-0.238632,-0.944832,0.37604,0.097628,0.395179,0.074267,-0.373216,-0.027599,-0.325737,-0.00973,0.171227,-0.201736,0.335621,-0.383551,-0.144307,0.163294,-0.337108,-0.185885,0.052135,-0.104259,-0.392609,0.441774,-0.239322,0.859506,0.051668,0.292077,0.1351,-0.647263,-0.428507,0.84697,-0.345191,0.087519,-0.154184,-0.016285,-0.218725,1.200691,0.038193,0.482295,0.740861,-0.150759,0.333333,-0.189734,0.852027,0.393809,0.322986,0.05617,-0.16487,0.14175,-0.712562,-0.35046,0.473137,0.944027,-0.271109,0.005736,-0.536657,-0.315977,-0.226594,0.164153,0.361071,0.798412,0.466877,0.033589,-0.012479,0.074975,-0.277242,0.137232,-0.339153,-0.171488,-0.574463,-0.084624,0.366393,0.044917,-0.647616,0.199185,0.089104,0.248103,0.666538,0.059764,0.145657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051896,0.02632,-0.466156,-0.009615,0.111807,-0.128188,0.27242,-0.348885,-0.085116,-0.491927,-0.30013,-0.03774,-0.376796,-0.129501,-0.16342,-0.390038,0.085423,-0.258633,0.738719,0.210287,0.024299,0.087545,-0.62271,0.31005,0.390368,0.511394,0.150145,-0.225222,-0.054478,-0.104654,-0.003016,0.147142,0.206344,0.320942,-0.278953,-0.005538,-0.104425,-0.115967,-0.142534,-0.172824,-0.058417,-0.469217,0.326993,-0.203298,1.044873,0.190025,0.302199,0.290645,-0.764023,-0.355947,0.675808,-0.514605,0.0746,0.210785,0.046488,-0.265104,0.706232,0.082847,0.4214,0.540484,0.11862,0.199865,-0.020238,0.504063,0.054735,0.476192,0.056929,0.256751,0.176078,-0.876173,-0.430225,0.745098,1.058254,-0.41251,0.085372,-0.43243,-0.178475,-0.293611,0.0305,0.577136,0.849358,-0.046783,0.197143,0.143558,0.25145,-0.001583,-0.399537,-0.391671,-0.279429,-0.549751,-0.007361,0.403703,0.114834,-0.592877,0.284291,0.220954,0.187857,0.382706,0.022735,0.126114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077491,0.042568,-0.123191,0.02406,0.031222,-0.03125,0.007545,-0.075517,0.038882,-0.05857,0.018594,-0.0562,-0.022375,0.026234,-0.048569,-0.042649,-0.050321,-0.049261,0.111324,0.002547,0.054843,0.041942,-0.063166,0.013926,0.031482,-0.005227,0.0137,-0.013845,-0.108815,-0.016447,-0.00608,-0.018987,0.036141,-0.021134,-0.001507,-0.063053,0.071526,0.070416,0.035927,0.002416,-0.020462,-0.154004,0.057562,0.004827,0.093514,-0.09057,0.024595,0.087657,0.011738,-0.061399,0.102133,-0.012813,0.100725,-0.031007,0.000932,0.032001,0.040997,-0.045798,0.054907,0.116183,-0.008777,-0.052283,0.02722,0.067721,-0.09455,0.052422,0.111208,0.083537,0.008604,-0.157554,-0.129056,0.096959,0.154328,-0.025712,0.052059,-0.080477,0.056501,-0.048193,0.076615,0.075147,0.077896,0.036658,-0.021214,-0.06552,0.070166,0.034951,-0.017484,-0.003443,-0.026389,-0.016162,-0.044391,-0.04319,0.067369,-0.012945,0.022785,-0.057574,0.022236,-0.051048,0.021996,-0.09882
