@relation 'Maven: -C 25'

@attribute X0 {0,1}
@attribute X1 {0,1}
@attribute X2 {0,1}
@attribute X3 {0,1}
@attribute X4 {0,1}
@attribute X5 {0,1}
@attribute X6 {0,1}
@attribute X7 {0,1}
@attribute X8 {0,1}
@attribute X9 {0,1}
@attribute X10 {0,1}
@attribute X11 {0,1}
@attribute X12 {0,1}
@attribute X13 {0,1}
@attribute X14 {0,1}
@attribute X15 {0,1}
@attribute X16 {0,1}
@attribute X17 {0,1}
@attribute X18 {0,1}
@attribute X19 {0,1}
@attribute X20 {0,1}
@attribute X21 {0,1}
@attribute X22 {0,1}
@attribute X23 {0,1}
@attribute X24 {0,1}
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute X50 numeric
@attribute X51 numeric
@attribute X52 numeric
@attribute X53 numeric
@attribute X54 numeric
@attribute X55 numeric
@attribute X56 numeric
@attribute X57 numeric
@attribute X58 numeric
@attribute X59 numeric
@attribute X60 numeric
@attribute X61 numeric
@attribute X62 numeric
@attribute X63 numeric
@attribute X64 numeric
@attribute X65 numeric
@attribute X66 numeric
@attribute X67 numeric
@attribute X68 numeric
@attribute X69 numeric
@attribute X70 numeric
@attribute X71 numeric
@attribute X72 numeric
@attribute X73 numeric
@attribute X74 numeric
@attribute X75 numeric
@attribute X76 numeric
@attribute X77 numeric
@attribute X78 numeric
@attribute X79 numeric
@attribute X80 numeric
@attribute X81 numeric
@attribute X82 numeric
@attribute X83 numeric
@attribute X84 numeric
@attribute X85 numeric
@attribute X86 numeric
@attribute X87 numeric
@attribute X88 numeric
@attribute X89 numeric
@attribute X90 numeric
@attribute X91 numeric
@attribute X92 numeric
@attribute X93 numeric
@attribute X94 numeric
@attribute X95 numeric
@attribute X96 numeric
@attribute X97 numeric
@attribute X98 numeric
@attribute X99 numeric
@attribute X100 numeric
@attribute X101 numeric
@attribute X102 numeric
@attribute X103 numeric
@attribute X104 numeric
@attribute X105 numeric
@attribute X106 numeric
@attribute X107 numeric
@attribute X108 numeric
@attribute X109 numeric
@attribute X110 numeric
@attribute X111 numeric
@attribute X112 numeric
@attribute X113 numeric
@attribute X114 numeric
@attribute X115 numeric
@attribute X116 numeric
@attribute X117 numeric
@attribute X118 numeric
@attribute X119 numeric
@attribute X120 numeric
@attribute X121 numeric
@attribute X122 numeric
@attribute X123 numeric
@attribute X124 numeric

@data

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7517804503440857,0.014519448392093182,-0.19237351417541504,-0.019878599792718887,0.02799413353204727,0.6360679268836975,0.7962900996208191,-0.39984795451164246,0.25087881088256836,0.8856626152992249,-0.3308897614479065,-0.2648593485355377,0.03739962354302406,0.6842970848083496,-0.9051071405410767,-0.07922731339931488,0.0694170817732811,-0.3360890746116638,0.3469531834125519,-0.31941846013069153,0.4544186592102051,-0.5355988144874573,-0.2697296440601349,0.3934175372123718,-0.13672706484794617,0.18583735823631287,-0.17912817001342773,0.1386967897415161,0.17138275504112244,0.3612460494041443,0.3363155722618103,-0.11353505402803421,0.3836755156517029,0.5341784358024597,0.018260275945067406,-0.11449833959341049,-0.2028970867395401,0.44335830211639404,-0.5115250945091248,-0.9101942777633667,-0.3677309453487396,-0.024511802941560745,0.7102300524711609,0.41779565811157227,0.0005815355689264834,0.6384201645851135,0.36693015694618225,0.12485053390264511,0.1624137908220291,-0.11775131523609161,-0.1526193618774414,0.3757140040397644,0.09753209352493286,-0.7680749893188477,-0.7299808263778687,-0.5014373660087585,0.26075008511543274,0.7790241241455078,1.377357840538025,-0.5398778915405273,0.49122798442840576,-0.03490963205695152,0.8318295478820801,-0.03899477422237396,0.18051065504550934,-0.0023991314228624105,0.6152144074440002,-0.12458031624555588,-0.07365024834871292,-0.5902378559112549,0.5709516406059265,0.38239941000938416,-0.18800224363803864,-0.39368966221809387,0.3078763484954834,0.26514989137649536,0.41077861189842224,0.22348900139331818,0.5873278975486755,0.27084869146347046,0.7361224889755249,1.0988037586212158,-0.5907648205757141,0.2092149257659912,-0.13003423810005188,-0.21562284231185913,-0.1011250838637352,0.16327495872974396,-0.3644339442253113,0.058066654950380325,-0.28188377618789673,0.46998631954193115,-0.4866156280040741,0.06015395373106003,0.17521987855434418,0.2662019431591034,-0.5664548277854919,0.18685823678970337,0.4227333962917328,-0.458854079246521
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5948110818862915,0.015136498026549816,-0.09034239500761032,0.46291497349739075,-0.0026179326232522726,0.3055099546909332,1.0732967853546143,-0.03647305816411972,0.018199333921074867,0.4434269964694977,-0.5863549113273621,0.40150725841522217,-0.2460755705833435,0.5936965346336365,-0.4797740578651428,0.2150396704673767,0.17193028330802917,-0.4365159571170807,0.08814173936843872,-0.020230688154697418,0.4833855926990509,0.10089009255170822,-0.3865281641483307,-0.46913790702819824,-0.1539040058851242,0.3053619861602783,-0.1866871565580368,0.007207865361124277,-0.03885398805141449,-0.17954736948013306,0.11217158287763596,0.4622623920440674,0.17097149789333344,0.06887062638998032,-0.21007700264453888,0.015825653448700905,-0.04208943992853165,0.40419793128967285,-0.6373956203460693,-0.6088583469390869,0.23697535693645477,-0.19828927516937256,0.7261127233505249,0.7551566362380981,0.2826179563999176,0.4375120997428894,0.2551034092903137,0.23244594037532806,-0.06706783175468445,-0.226871520280838,-0.24504008889198303,0.1275530904531479,-0.3910174071788788,-0.27315831184387207,-0.44551071524620056,-0.2861235439777374,0.4090408980846405,0.4901249408721924,1.3181688785552979,-0.42002367973327637,1.1241824626922607,-0.21358811855316162,0.5007615089416504,0.3675932288169861,0.01935889758169651,0.0006631800206378102,0.5176339149475098,0.1394357681274414,-0.06548592448234558,-0.34995296597480774,-0.3367812931537628,0.2604767084121704,-0.3964652419090271,-0.2043682187795639,0.09900563955307007,0.20892637968063354,-0.23558560013771057,0.056163135915994644,0.6713870167732239,0.23578445613384247,0.34386223554611206,0.31907716393470764,-0.664097249507904,0.663311779499054,-0.07478754222393036,-0.400944322347641,0.25945261120796204,-0.04127080366015434,-0.21315047144889832,0.3835558295249939,-0.4955284297466278,-0.03413006290793419,-0.24434687197208405,-0.18875552713871002,-0.0212850458920002,0.2662142515182495,-0.211314395070076,0.14479073882102966,0.49978604912757874,0.43682074546813965
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699705958366394,-0.03147757425904274,-0.5067355036735535,-0.1071658506989479,-0.11181260645389557,1.111761450767517,0.8317719101905823,-0.07628611475229263,-0.20901456475257874,0.3468467593193054,-0.6091394424438477,0.28617486357688904,-0.001992436358705163,0.7325083613395691,-0.6469242572784424,0.2951121926307678,-0.28456419706344604,-0.017844196408987045,-0.1351313292980194,-0.29862865805625916,0.4166441857814789,-0.461507648229599,0.3882187306880951,0.35500314831733704,-0.24625059962272644,0.06460584700107574,-0.29148438572883606,0.022992318496108055,0.11758290976285934,-0.10180714726448059,-0.2299596071243286,-0.17551198601722717,-0.12011601030826569,0.7580925226211548,-0.33278289437294006,0.26576924324035645,-0.03743517026305199,0.6867825984954834,0.028452353551983833,-0.8535224795341492,-0.1414850652217865,-0.04324866831302643,0.2185857594013214,-0.11954546719789505,-0.17645007371902466,0.0018114399863407016,-0.0024958972353488207,0.373453289270401,0.20593243837356567,-0.4777390956878662,-0.15420253574848175,-0.03587527945637703,-0.20761042833328247,-0.21257761120796204,-0.6035338640213013,-0.554697573184967,0.7544543147087097,0.47072336077690125,2.0907974243164062,-0.19605544209480286,0.8211727142333984,0.1640845537185669,0.8414570689201355,-0.01063885074108839,-0.011239349842071533,0.05618996173143387,0.438651978969574,0.2690156102180481,-0.03613686561584473,-0.9070314764976501,0.4575199484825134,0.6679708957672119,0.4851588010787964,-0.05020806938409805,0.680420458316803,0.37151071429252625,0.1974656730890274,0.12095481902360916,1.2219477891921997,0.24566379189491272,0.5086514353752136,1.0051672458648682,-0.8220479488372803,0.7558886408805847,-0.7600796818733215,-0.2786223292350769,-0.03455588221549988,0.06679371744394302,-0.1992495208978653,0.12239677459001541,-0.2139473259449005,0.25545158982276917,-0.22590340673923492,0.14452721178531647,0.38431495428085327,0.03247906267642975,-0.16993311047554016,0.8685360550880432,0.2768474519252777,-0.9855627417564392
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12456946074962616,-0.3693445324897766,-0.17402836680412292,0.23229816555976868,0.24185946583747864,0.4296155869960785,0.848878026008606,-0.1845398098230362,0.2603707015514374,0.5323431491851807,-0.6469404101371765,0.1968744695186615,0.18765679001808167,0.41097089648246765,-0.22723786532878876,0.4339633584022522,0.11874192208051682,-0.3632657527923584,-0.43285179138183594,0.10928046703338623,0.056121814996004105,0.10827094316482544,-0.5612087249755859,-0.44908925890922546,-0.34038543701171875,0.31451091170310974,0.2166696935892105,-0.18334001302719116,0.41904500126838684,0.1283065527677536,0.3474648594856262,0.1859438717365265,0.07085119187831879,0.2411726713180542,-0.0729929581284523,0.4953799545764923,0.46333104372024536,0.3586742877960205,-0.3902060091495514,-0.19880317151546478,0.3189830780029297,-0.19214366376399994,0.5962184071540833,1.15673828125,0.8433916568756104,0.2313023805618286,-0.018720783293247223,0.07897046953439713,-0.6615759134292603,-0.43155932426452637,0.049070484936237335,-0.2826637625694275,0.16475559771060944,-0.19738461077213287,-0.44221031665802,-0.1728678047657013,0.5326270461082458,0.6230930685997009,1.4037444591522217,-0.1862356811761856,1.0640798807144165,-0.11942169070243835,0.9328652620315552,0.4530375003814697,-0.21156759560108185,-0.14590609073638916,0.7297142744064331,-0.3535022735595703,-0.3771688938140869,-0.8970010280609131,-0.43842121958732605,0.6278225183486938,-0.13815778493881226,-0.11468382924795151,0.1153573989868164,-0.16732898354530334,-0.2645023763179779,-0.48405271768569946,0.34994497895240784,0.5019881725311279,0.15703994035720825,0.41500380635261536,-0.6091358065605164,0.408560574054718,-0.462909460067749,0.15531542897224426,0.13354569673538208,0.06589708477258682,-0.583066463470459,0.02278105355799198,-0.4668578803539276,0.1763881891965866,-0.4907808303833008,0.05693422257900238,-0.04844727739691734,0.4058517813682556,-0.14759594202041626,-0.18805858492851257,0.36427226662635803,-0.034744635224342346
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7177737355232239,-0.388204425573349,0.3912509083747864,0.4897291958332062,0.036642443388700485,0.32383623719215393,1.3585948944091797,-0.030066657811403275,0.6574642062187195,0.9373455047607422,-0.2705451250076294,0.2427980750799179,-0.02204056829214096,-0.1532607078552246,-0.38898777961730957,0.696311891078949,0.148040771484375,-0.4787822961807251,-0.10878922045230865,0.21828603744506836,0.4101444184780121,0.35479068756103516,-0.8785218000411987,-0.48370522260665894,-0.09328921884298325,0.41280388832092285,0.7366037964820862,0.07186710089445114,0.4469071626663208,0.13182570040225983,0.4721580445766449,0.9043885469436646,0.2655259966850281,0.1609860360622406,-0.2378491759300232,0.8042305707931519,0.7091604471206665,0.14568881690502167,-0.6452509164810181,-0.25559505820274353,0.46366086602211,0.01643497869372368,1.4350582361221313,1.2043848037719727,0.7045714259147644,0.5501657724380493,0.7554622292518616,0.07127254456281662,-0.36146843433380127,-0.6837313175201416,0.17609426379203796,0.41226276755332947,-0.19181008636951447,-1.0173330307006836,-0.34810715913772583,-0.6196284890174866,0.18026605248451233,0.8514190316200256,1.0868202447891235,-0.23467734456062317,1.7195101976394653,-0.43560343980789185,0.8763650059700012,0.4249686598777771,-0.4094754159450531,-0.3836274743080139,0.8603200912475586,-0.0520685613155365,-0.24425910413265228,-0.5861985683441162,-0.7289682626724243,0.4362580478191376,-0.6753920316696167,-0.8029666543006897,-0.03860285505652428,0.10766846686601639,-0.09893838316202164,0.10404729098081589,-0.1441011130809784,0.5445343255996704,0.37887442111968994,0.7477631568908691,-0.4688051640987396,0.5848052501678467,-0.49404600262641907,0.20279234647750854,0.1231556236743927,-0.2650431990623474,-0.5474341511726379,0.024450862780213356,-1.062467336654663,0.0759463757276535,-0.40969958901405334,-0.05828999727964401,-0.3449212908744812,0.3668637275695801,-0.10725010931491852,-0.39186346530914307,0.2743692398071289,0.6837383508682251
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6352417469024658,-0.15841840207576752,-0.4936712980270386,0.049463436007499695,0.13122034072875977,1.5622895956039429,1.254382848739624,-0.06522427499294281,-0.02329063042998314,0.7554848790168762,-1.0299161672592163,0.6835561990737915,0.08473723381757736,0.35506170988082886,-1.3265641927719116,0.4783078730106354,-0.24718114733695984,-0.02546403743326664,-0.2706972658634186,-0.7487229108810425,0.5998846888542175,-0.523450493812561,0.19395655393600464,0.24949409067630768,-0.5576717257499695,0.19010481238365173,-0.46777909994125366,0.36423438787460327,0.31723830103874207,0.606300950050354,0.43633338809013367,0.23854003846645355,-0.14163842797279358,0.146198570728302,-0.33553528785705566,-0.26093345880508423,-0.006931925192475319,0.4445703625679016,-0.6045368909835815,-1.2675414085388184,-0.4178884029388428,-0.39007049798965454,0.7002630233764648,-0.08846075087785721,-0.49632054567337036,0.16434071958065033,0.038973040878772736,-0.14659211039543152,0.15608450770378113,-0.1136862263083458,-0.08336752653121948,0.30159440636634827,-0.7789564728736877,-0.5349147319793701,-1.0507872104644775,-0.027799809351563454,0.39252039790153503,0.3404946029186249,1.631104826927185,-0.2713612914085388,0.8708441853523254,-0.2624354958534241,1.154373288154602,0.3141503930091858,0.19491401314735413,0.08783260732889175,0.6418322324752808,-0.2878207266330719,-0.33851465582847595,-0.9383113980293274,0.09962189942598343,0.0877847820520401,0.036787088960409164,-0.4098193049430847,0.4519961178302765,0.08210581541061401,0.4663746654987335,-0.26285427808761597,0.7609118223190308,0.3118240237236023,0.6994893550872803,0.47333768010139465,-0.8627198934555054,0.380313903093338,-0.004574003629386425,-0.11014363169670105,-0.174189954996109,0.17362521588802338,-0.6831937432289124,-0.08814586699008942,-0.2923469543457031,0.2803107500076294,-0.7955920696258545,-0.030218547210097313,0.2088126242160797,0.5940406918525696,-0.5135956406593323,0.4114389419555664,0.47237926721572876,-0.37061819434165955
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466172099113464,-0.2754365801811218,0.03010963648557663,0.18601785600185394,0.24105916917324066,0.14026063680648804,1.0169564485549927,-0.029895717278122902,0.5318624377250671,0.8298110365867615,-0.6383849382400513,0.02715921215713024,0.2248021364212036,-0.005369925871491432,-0.5173022150993347,0.30947133898735046,0.08938722312450409,-0.3737283945083618,-0.027087794616818428,0.10193312168121338,0.07841633260250092,0.18899086117744446,-0.3383055627346039,-0.40638065338134766,-0.03837541863322258,0.2177860587835312,0.19180981814861298,-0.014879479072988033,0.3408397138118744,0.27530038356781006,0.29651761054992676,0.1464681327342987,0.18582648038864136,0.15327711403369904,-0.1747388243675232,0.8914182186126709,0.5367376208305359,0.3308866024017334,-0.5496010780334473,-0.20529940724372864,0.4036456346511841,0.05798766762018204,0.6606788039207458,0.7136139273643494,0.7399952411651611,0.44535043835639954,0.2862817347049713,0.11801183223724365,-0.6751462817192078,-0.297677606344223,0.1657477766275406,0.07950597256422043,-0.10840554535388947,-0.13993382453918457,-0.4520741403102875,-0.21851809322834015,0.4406985342502594,0.5362598299980164,1.065636157989502,-0.1904359608888626,1.1548795700073242,0.06365905702114105,1.038765549659729,0.6586954593658447,-0.24597589671611786,-0.1869175136089325,0.5747218132019043,-0.31284797191619873,-0.05612478405237198,-0.4169860780239105,-0.07875828444957733,0.4721461832523346,-0.12657007575035095,-0.5764315128326416,0.17874300479888916,-0.180746391415596,0.12119247764348984,-0.13796161115169525,0.6627647280693054,0.6123067140579224,0.4275497794151306,0.7532484531402588,-0.614931583404541,0.38635122776031494,-0.5334652662277222,0.1794261336326599,-0.0018555738497525454,-0.12460606545209885,-0.43781399726867676,-0.0718441754579544,-0.5421472191810608,0.08327353745698929,-0.48725610971450806,0.07852011173963547,-0.20435833930969238,0.15132448077201843,0.08825342357158661,-0.25774192810058594,0.45367926359176636,0.22142821550369263
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5893012285232544,0.1991821676492691,-0.9897463917732239,-0.34299004077911377,-0.09982972592115402,1.2352691888809204,0.7997198104858398,-0.20447304844856262,0.007600708398967981,0.706881582736969,-0.8054352402687073,-0.08025068044662476,0.054399117827415466,-0.09257903695106506,-1.22928786277771,0.48430517315864563,-0.2641957998275757,-0.5115418434143066,-0.10100050270557404,-0.42782533168792725,0.20052514970302582,-0.8018375039100647,0.2317751944065094,0.48803260922431946,-0.39003801345825195,-0.04402928426861763,-0.5384293794631958,0.2341548055410385,0.10345925390720367,0.4800003170967102,0.32650288939476013,-0.04174244776368141,-0.04683602973818779,0.2618491053581238,0.03426290303468704,-0.020044108852744102,0.41943296790122986,0.28584516048431396,-0.5767912864685059,-0.991084635257721,-0.5543402433395386,0.11187894642353058,0.37102022767066956,-0.3160468339920044,-0.44768181443214417,-0.12751300632953644,0.09880497306585312,-0.010774162597954273,0.506454586982727,-0.18528276681900024,-0.11226903647184372,0.22558562457561493,-0.23773016035556793,-0.6645627021789551,-0.8773338198661804,0.04607643559575081,0.6386799216270447,1.0188060998916626,1.331976294517517,-0.11712227761745453,0.21415483951568604,-0.15680812299251556,0.6924297213554382,0.7192453145980835,0.1543429046869278,-0.3980913758277893,0.8954236507415771,0.2727867066860199,-0.1418793648481369,-0.710431694984436,0.2687388062477112,0.4660845398902893,0.3537176847457886,-0.2832143306732178,0.3975636065006256,-0.14638736844062805,0.3501472771167755,-0.4455142021179199,0.9271752238273621,0.12018971145153046,0.7140267491340637,0.6625449657440186,-0.8783642649650574,0.296670138835907,0.18452538549900055,-0.12621867656707764,0.0010458716424182057,0.04315357655286789,-0.879845142364502,-0.3682740032672882,0.1250755339860916,0.03911620005965233,-1.111938238143921,0.0036007154267281294,0.05042809247970581,0.41698116064071655,-0.49972185492515564,0.41378140449523926,0.36317452788352966,-0.9191385507583618
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0226801633834839,0.010245193727314472,-0.11236023157835007,0.18187201023101807,0.22068960964679718,0.27368101477622986,1.2699397802352905,0.004404386039823294,0.11048819124698639,0.4445613920688629,-0.9642190337181091,0.299589604139328,-0.5302690863609314,0.5121583342552185,-0.14417406916618347,0.5527986288070679,0.03696373477578163,-0.8370670676231384,0.2253400832414627,0.07284148037433624,0.696839451789856,-0.06739533692598343,-0.7132449150085449,-0.45724740624427795,-0.21052038669586182,0.004041322041302919,0.004239264875650406,0.30376651883125305,-0.2119825780391693,-0.23367083072662354,0.06583864986896515,0.2215568572282791,0.2859472632408142,0.2483433336019516,0.16644306480884552,0.16364526748657227,0.2175501435995102,0.8113930225372314,-0.266344279050827,-0.7274131774902344,0.5934334993362427,-0.04216790199279785,0.8799738883972168,0.9185548424720764,0.20108245313167572,0.31915751099586487,0.2266353964805603,0.6017575860023499,-0.09692713618278503,-0.34332355856895447,0.02093164622783661,0.3762277066707611,-0.5361350774765015,-0.37602347135543823,-0.3770712912082672,-0.6028757095336914,0.7267587780952454,1.002602219581604,1.711474061012268,-0.48258528113365173,1.1968151330947876,0.08381292968988419,1.1165764331817627,0.5969942212104797,-0.049944452941417694,-0.09116528928279877,0.5766357183456421,0.07947462052106857,0.25009816884994507,-0.7969098091125488,0.19123104214668274,0.4299072027206421,0.09812003374099731,-0.30533772706985474,0.21993982791900635,0.3541565537452698,0.024723194539546967,0.11619064956903458,1.4380638599395752,0.6524338722229004,0.6287598013877869,0.9325030446052551,-0.9774366021156311,0.7971017956733704,-0.3334738612174988,-0.5758209228515625,0.6737006306648254,-0.09401718527078629,-0.054537445306777954,0.17358852922916412,-0.5933725237846375,0.082264244556427,-0.1444760411977768,-0.03313124552369118,-0.052017126232385635,-0.054095059633255005,0.08471221476793289,-0.18985937535762787,0.5875481367111206,0.38781094551086426
